Date,AAPL,ADBE,AMAT,AMD,AMZN,AVGO,BKNG,COST,CSCO,GOOGL,INTC,INTU,META,MSFT,NFLX,NVDA,PEP,QCOM,QQQ,SPY,TSLA,TXN
2021-01-25,139.26068115234375,473.44000244140625,103.74356079101562,94.12999725341797,164.6999969482422,41.892852783203125,1989.734619140625,342.8863220214844,39.40660858154297,94.0652084350586,50.119163513183594,364.1126403808594,276.3066711425781,220.65538024902344,556.780029296875,13.615720748901367,121.32243347167969,148.36842346191406,318.81744384765625,359.87921142578125,293.6000061035156,151.356689453125
2021-01-26,139.49452209472656,476.2799987792969,101.25838470458984,94.70999908447266,166.30650329589844,41.809932708740234,1954.9659423828125,345.8235778808594,39.60787582397461,94.7440414428711,49.9112434387207,364.4723815917969,280.3218688964844,223.3471221923828,561.9299926757812,13.398319244384766,122.72454833984375,146.69879150390625,319.2837829589844,359.31756591796875,294.36334228515625,150.08749389648438
2021-01-27,138.42269897460938,460.0,94.58970642089844,88.83999633789062,161.62899780273438,40.082088470458984,1859.27587890625,337.6844787597656,39.99293518066406,90.32402801513672,48.44672393798828,353.10455322265625,270.4726257324219,223.8950653076172,523.280029296875,12.882241249084473,119.4703369140625,138.68475341796875,310.3832092285156,350.5356140136719,288.0533447265625,142.61245727539062
2021-01-28,133.57994079589844,465.6700134277344,97.05567169189453,87.5199966430664,161.88099670410156,40.71662902832031,2005.1817626953125,338.3193054199219,39.677886962890625,92.0252914428711,50.688697814941406,359.7560729980469,263.3763427734375,229.69190979003906,538.5999755859375,13.015125274658203,120.46566009521484,140.38143920898438,312.2197570800781,353.5503234863281,278.4766540527344,148.1268310546875
2021-01-29,128.581298828125,458.7699890136719,92.76661682128906,85.63999938964844,160.30999755859375,40.604854583740234,1916.6878662109375,333.9322204589844,39.012813568115234,90.74213409423828,50.182437896728516,351.2763671875,256.7472229003906,222.99142456054688,532.3900146484375,12.954046249389648,118.19810485839844,141.0402374267578,305.65118408203125,346.4723815917969,264.510009765625,145.90771484375
2021-02-01,130.70550537109375,470.0,97.11323547363281,87.66000366210938,167.1439971923828,42.068626403808594,1962.162109375,332.1225891113281,39.73040771484375,94.00513458251953,51.24919128417969,363.2860412597656,260.4046325683594,230.3840789794922,539.0399780273438,13.200615882873535,118.5529556274414,145.82342529296875,313.28851318359375,352.2395935058594,279.9366760253906,151.86941528320312
2021-02-02,131.5337371826172,484.92999267578125,99.39690399169922,88.86000061035156,169.0,42.98255920410156,2036.1649169921875,336.9169006347656,40.106712341308594,95.29871368408203,52.433467864990234,373.52593994140625,265.443603515625,230.24949645996094,548.1599731445312,13.519487380981445,119.76461029052734,148.71136474609375,318.39959716796875,357.2203369140625,290.92999267578125,153.88600158691406
2021-02-03,130.5105743408203,481.9200134277344,95.8274917602539,87.88999938964844,165.62649536132812,41.92890167236328,1998.478515625,336.5663757324219,40.054195404052734,102.23885345458984,52.14418029785156,369.6750183105469,265.0162353515625,233.60458374023438,539.4500122070312,13.493307113647461,119.4530258178711,146.47320556640625,317.1363830566406,357.501220703125,284.89666748046875,148.45266723632812
2021-02-04,133.87225341796875,489.3800048828125,99.06108093261719,87.83999633789062,166.5500030517578,42.41923904418945,2053.3271484375,337.8385314941406,41.34937286376953,101.9781494140625,53.470245361328125,381.9084167480469,264.8572082519531,232.65281677246094,552.1599731445312,13.626690864562988,120.88969421386719,133.54061889648438,320.8870544433594,361.5644836425781,283.3299865722656,151.46432495117188
2021-02-05,133.45751953125,492.1199951171875,96.63349914550781,87.9000015258789,167.6074981689453,42.00282287597656,2066.615966796875,337.1929931640625,42.07571792602539,103.72608947753906,52.915443420410156,378.65069580078125,266.4573669433594,232.8354949951172,550.7899780273438,13.553643226623535,121.99755859375,131.61831665039062,321.9753112792969,362.98748779296875,284.07666015625,149.6414794921875
2021-02-08,133.6039276123047,493.760009765625,101.89165496826172,91.47000122070312,166.14700317382812,42.60580825805664,2069.711181640625,341.61712646484375,42.82832336425781,103.5120620727539,53.8067741394043,379.00079345703125,264.9466552734375,233.09506225585938,547.9199829101562,14.39906120300293,121.51286315917969,133.0081329345703,324.13250732421875,365.6090087890625,287.8066711425781,154.2118377685547
2021-02-09,132.72561645507812,496.04998779296875,101.11446380615234,90.91000366210938,165.25,42.77976608276367,2055.63427734375,341.36077880859375,42.44326400756836,103.05870056152344,53.461151123046875,380.76080322265625,267.7991027832031,234.3448028564453,559.0700073242188,14.224041938781738,120.82048797607422,131.86199951171875,324.064453125,365.36553955078125,283.1533203125,152.95254516601562
2021-02-10,132.12060546875,492.6700134277344,101.5942153930664,92.3499984741211,164.32899475097656,42.3669548034668,2111.3115234375,338.09490966796875,41.34062957763672,103.6093978881836,53.53392028808594,386.3427734375,270.20428466796875,233.43154907226562,563.5900268554688,14.723664283752441,119.17607116699219,131.3114776611328,323.3259582519531,365.20635986328125,268.2733459472656,153.54254150390625
2021-02-11,131.8668670654297,496.6199951171875,108.42601776123047,92.66000366210938,163.10650634765625,43.11866760253906,2128.5625,334.3734130859375,41.63815689086914,103.72211456298828,55.17103576660156,397.55511474609375,268.73333740234375,235.03700256347656,557.5900268554688,15.208828926086426,116.81331634521484,131.36561584472656,325.10418701171875,365.7962341308594,270.5533447265625,157.8223419189453
2021-02-12,132.10107421875,498.8399963378906,111.97625732421875,93.7699966430664,163.885498046875,43.83341598510742,2120.005859375,334.8954772949219,41.38437271118164,104.03397369384766,56.21697998046875,402.5826110839844,268.8426818847656,235.51760864257812,556.52001953125,14.920125007629395,115.86129760742188,133.5496368408203,326.9212341308594,367.6032409667969,272.0400085449219,158.19215393066406
2021-02-16,129.97373962402344,501.6400146484375,113.5594711303711,91.45999908447266,163.44749450683594,44.08669662475586,2153.1083984375,336.08221435546875,40.7017822265625,104.8121109008789,56.8172607421875,410.62469482421875,272.29144287109375,234.2775421142578,557.280029296875,15.28810977935791,116.30271911621094,132.8096160888672,326.0369567871094,367.28485107421875,265.40667724609375,159.17845153808594
2021-02-17,127.68047332763672,491.2300109863281,111.02632141113281,89.94000244140625,165.4320068359375,43.4873046875,2202.013427734375,339.91778564453125,40.4742546081543,105.20539093017578,56.25335693359375,404.35235595703125,271.89385986328125,235.29884338378906,551.3400268554688,14.865025520324707,116.37195587158203,130.6346435546875,324.4725036621094,367.369140625,266.04998779296875,157.21469116210938
2021-02-18,126.57776641845703,488.3699951171875,108.8386001586914,88.63999938964844,166.4114990234375,43.5576171875,2227.6630859375,338.85443115234375,40.55301284790039,104.56927490234375,56.035072326660156,403.94403076171875,267.739501953125,234.90379333496094,548.219970703125,14.788238525390625,117.1595230102539,129.8765411376953,323.0538330078125,365.8056640625,262.4599914550781,155.43589782714844
2021-02-19,126.73389434814453,479.1199951171875,114.6245346069336,89.58000183105469,162.4949951171875,44.161502838134766,2260.450439453125,336.8132629394531,39.97543716430664,103.72509765625,57.30839538574219,400.015380859375,259.9574279785156,232.1865692138672,540.219970703125,14.885470390319824,114.68425750732422,130.8060760498047,321.6449279785156,365.1595764160156,260.4333190917969,157.05618286132812
2021-02-22,122.95735931396484,467.3299865722656,110.56575012207031,85.37000274658203,159.03700256347656,42.93570327758789,2316.610595703125,332.4840087890625,39.75664520263672,102.00942993164062,55.216514587402344,390.4853515625,258.7349853515625,225.9620819091797,533.780029296875,14.316288948059082,114.2342300415039,125.86048889160156,313.3079528808594,362.3507995605469,238.1666717529297,152.42420959472656
2021-02-23,122.82073974609375,467.79998779296875,111.43891143798828,84.73999786376953,159.72500610351562,42.533695220947266,2325.82763671875,324.8320007324219,39.826663970947266,102.30042266845703,55.589412689208984,388.0931396484375,264.2310791015625,224.76727294921875,546.1500244140625,14.103126525878906,114.91793823242188,123.74864196777344,312.37518310546875,362.7908935546875,232.94667053222656,152.21286010742188
2021-02-24,122.32305145263672,476.6199951171875,118.06256866455078,86.94000244140625,157.97650146484375,43.34309768676758,2408.761474609375,323.45538330078125,40.02794647216797,103.47681427001953,57.47209930419922,401.794921875,262.6905822753906,226.00059509277344,553.4099731445312,14.459144592285156,114.32077026367188,127.3405532836914,314.9501953125,366.7886657714844,247.33999633789062,157.97203063964844
2021-02-25,118.06834411621094,459.1600036621094,109.52582550048828,82.41999816894531,152.85800170898438,41.205142974853516,2240.88232421875,316.9996032714844,39.83541488647461,100.10704040527344,54.93456268310547,377.289306640625,253.12954711914062,220.6432647705078,546.7000122070312,13.270919799804688,112.51193237304688,122.31368255615234,303.97015380859375,357.9506530761719,227.4066619873047,150.16981506347656
2021-02-26,118.33180236816406,459.6700134277344,113.62118530273438,84.51000213623047,154.64649963378906,42.350738525390625,2295.40576171875,314.2463684082031,39.26658630371094,100.40301513671875,55.28017807006836,379.3898010253906,256.0415954589844,223.9097137451172,538.8499755859375,13.676802635192871,111.81088256835938,122.90934753417969,305.2430725097656,356.106201171875,225.1666717529297,151.70211791992188
2021-03-01,124.7041244506836,469.57000732421875,117.52422332763672,86.38999938964844,157.3070068359375,44.12724685668945,2287.510009765625,314.9774169921875,40.18546676635742,102.77416229248047,57.190155029296875,395.2114562988281,263.28692626953125,228.30348205566406,550.6400146484375,13.803702354431152,113.04850006103516,125.88753509521484,314.4254150390625,364.7383117675781,239.47666931152344,156.45736694335938
2021-03-02,122.09860229492188,466.5899963378906,112.95784759521484,84.12999725341797,154.72650146484375,43.309749603271484,2249.76416015625,311.8348693847656,39.83541488647461,102.51692962646484,55.69855499267578,390.6798095703125,257.4131164550781,225.3454132080078,547.8200073242188,13.369400024414062,113.43798065185547,123.67645263671875,309.38232421875,361.89215087890625,228.81333923339844,154.00926208496094
2021-03-03,119.11249542236328,448.45001220703125,110.97747802734375,80.86000061035156,150.25,41.73693084716797,2242.656982421875,307.5248107910156,39.49412536621094,99.88159942626953,54.47980880737305,377.9991455078125,253.84512329101562,219.26539611816406,520.7000122070312,12.769553184509277,111.76760864257812,119.38737487792969,300.40411376953125,357.0986328125,217.73333740234375,150.2227020263672
2021-03-04,117.22909545898438,439.05999755859375,104.05579376220703,77.75,148.8784942626953,39.98203659057617,2187.79833984375,302.8916931152344,38.99530792236328,100.99989318847656,53.051876068115234,365.9602966308594,256.0614318847656,218.46560668945312,511.2900085449219,12.336246490478516,112.38963317871094,115.88717651367188,295.4874572753906,352.6795959472656,207.14666748046875,143.75900268554688
2021-03-05,118.48795318603516,440.8299865722656,109.06439971923828,78.5199966430664,150.0229949951172,40.57241439819336,2274.301025390625,301.2587890625,40.4742546081543,104.13526153564453,55.24380874633789,371.6782531738281,262.6607666015625,223.1581573486328,516.3900146484375,12.427244186401367,116.05361938476562,117.65540313720703,299.937744140625,359.1677551269531,199.31666564941406,147.88906860351562
2021-03-08,113.5501480102539,421.20001220703125,101.59477233886719,73.95999908447266,147.59750366210938,37.968475341796875,2335.06396484375,295.65740966796875,41.57691192626953,99.68744659423828,54.434329986572266,360.2131652832031,253.7457275390625,219.10157775878906,493.3299865722656,11.561383247375488,115.26849365234375,111.7159652709961,291.44525146484375,357.3795471191406,187.6666717529297,142.755126953125
2021-03-09,118.1659164428711,439.17999267578125,109.80464935302734,78.52999877929688,153.1425018310547,39.982948303222656,2333.141845703125,302.6448669433594,41.909446716308594,101.31918334960938,56.99915313720703,373.9830322265625,264.11181640625,225.25865173339844,506.44000244140625,12.490143775939941,115.3731689453125,117.0750503540039,302.9402160644531,362.48199462890625,224.52667236328125,150.02012634277344
2021-03-10,117.0827407836914,437.010009765625,108.32416534423828,77.5199966430664,152.8820037841797,39.441253662109375,2335.635986328125,307.4393005371094,42.25950622558594,101.11212158203125,56.61716079711914,372.2714538574219,263.2769470214844,223.94822692871094,504.5400085449219,12.43826961517334,116.53343963623047,115.95064544677734,302.075439453125,364.7383117675781,222.68666076660156,149.19235229492188
2021-03-11,119.01490783691406,451.05999755859375,112.65984344482422,81.2300033569336,155.67950439453125,40.892372131347656,2328.479248046875,312.01531982421875,42.705810546875,104.30757904052734,57.58124542236328,388.1709289550781,272.2019348144531,228.4865264892578,523.0599975585938,12.962252616882324,116.2193832397461,119.45989990234375,309.0325927734375,368.4364318847656,233.1999969482422,154.06211853027344
2021-03-12,118.10737609863281,444.29998779296875,109.87194061279297,81.05000305175781,154.47450256347656,40.665252685546875,2366.905029296875,314.37921142578125,42.72330856323242,101.79788970947266,57.208351135253906,385.0397033691406,266.7555236816406,227.1568603515625,518.02001953125,12.82508659362793,116.06236267089844,117.86394500732422,306.52569580078125,368.9326477050781,231.2433319091797,152.8468780517578
2021-03-15,120.99589538574219,447.5899963378906,110.43911743164062,82.5,154.08399963378906,42.43186569213867,2404.818359375,313.78125,43.2396240234375,102.01837158203125,58.0178108215332,385.9051208496094,272.0727233886719,226.25108337402344,520.25,13.159529685974121,116.05361938476562,119.36921691894531,309.8001708984375,371.13275146484375,235.97999572753906,154.0269317626953
2021-03-16,122.5377197265625,450.5400085449219,113.91917419433594,82.75,154.59300231933594,43.0997314453125,2362.489013671875,310.6861572265625,43.46715545654297,103.48078918457031,58.91822814941406,384.5243225097656,277.56884765625,229.04537963867188,524.030029296875,13.25929069519043,116.90857696533203,121.19184112548828,311.500732421875,370.6647033691406,225.6266632080078,155.9906463623047
2021-03-17,121.74727630615234,451.010009765625,115.26508331298828,82.62999725341797,156.7864990234375,43.58735656738281,2426.78125,312.52801513671875,43.248374938964844,103.39786529541016,59.82774353027344,380.92620849609375,282.2698669433594,228.39984130859375,524.4400024414062,13.309168815612793,116.56837463378906,121.43669128417969,312.7832336425781,371.92852783203125,233.93666076660156,157.93678283691406
2021-03-18,117.61945343017578,439.17999267578125,109.86233520507812,78.12000274658203,151.39950561523438,41.83517074584961,2313.584228515625,306.63232421875,42.705810546875,100.37470245361328,57.96324157714844,363.66534423828125,276.91290283203125,222.31021118164062,504.7900085449219,12.691908836364746,115.61743927001953,117.65540313720703,303.20257568359375,366.5171203613281,217.72000122070312,153.54254150390625
2021-03-19,117.09246826171875,441.5,110.4198989868164,79.05999755859375,153.7480010986328,43.098724365234375,2255.2158203125,312.2621154785156,42.86333084106445,100.65377807617188,57.99052810668945,370.7738342285156,288.3324890136719,221.95370483398438,512.1799926757812,12.814859390258789,117.33604431152344,118.80703735351562,304.27142333984375,365.83892822265625,218.2899932861328,154.96917724609375
2021-03-22,120.41038513183594,452.4100036621094,114.71710968017578,80.30000305175781,155.5435028076172,43.17320251464844,2200.15966796875,317.5597229003906,44.01848220825195,100.83900451660156,59.69131088256836,372.4660339355469,291.7414855957031,227.3881072998047,523.1099853515625,13.154545783996582,120.21493530273438,121.5908432006836,309.9774169921875,368.7601623535156,223.3333282470703,158.5972137451172
2021-03-23,119.58089447021484,460.20001220703125,111.88114166259766,78.37999725341797,156.875,42.154014587402344,2183.510009765625,323.1135559082031,43.76470184326172,101.36735534667969,57.735862731933594,372.6409912109375,288.8493347167969,228.9201202392578,535.0900268554688,13.03931999206543,121.66310119628906,120.16719055175781,308.62506103515625,365.8577880859375,220.72000122070312,157.43484497070312
2021-03-24,117.1900863647461,451.510009765625,116.41868591308594,76.4800033569336,154.35350036621094,41.53722381591797,2171.414306640625,320.92999267578125,43.44965362548828,100.93038177490234,56.42616653442383,366.89385986328125,280.4114074707031,226.87744140625,520.8099975585938,12.612598419189453,121.09603118896484,115.32494354248047,303.4200439453125,363.99798583984375,210.08999633789062,157.54051208496094
2021-03-25,117.6780014038086,450.989990234375,115.09203338623047,76.22000122070312,152.31300354003906,41.939632415771484,2236.6533203125,328.80987548828125,44.20225143432617,100.92689514160156,56.40797805786133,362.12884521484375,277.0321350097656,223.87112426757812,502.8599853515625,12.505108833312988,121.8113784790039,115.4156265258789,302.8946533203125,366.0456237792969,213.4633331298828,157.17945861816406
2021-03-26,118.28301239013672,469.0899963378906,123.66720581054688,77.41000366210938,152.60150146484375,43.78726577758789,2290.496826171875,334.2024230957031,46.0050048828125,100.54304504394531,59.000083923339844,366.20343017578125,281.28594970703125,227.86024475097656,508.04998779296875,12.808379173278809,124.48963165283203,120.59336853027344,307.43817138671875,371.9444580078125,206.23666381835938,165.73013305664062
2021-03-29,118.45867919921875,469.32000732421875,120.85047912597656,77.13999938964844,153.7864990234375,42.931583404541016,2317.931640625,338.1233825683594,45.961246490478516,101.58882904052734,58.663570404052734,364.2973937988281,289.0382080078125,226.6654815673828,513.9500122070312,12.917115211486816,126.33033752441406,119.03372955322266,307.3506164550781,371.7565612792969,203.76333618164062,163.95130920410156
2021-03-30,117.00465393066406,465.4599914550781,121.8598861694336,76.0,152.76449584960938,41.4364013671875,2301.6953125,332.04730224609375,45.304908752441406,101.62260437011719,57.99961853027344,363.3638916015625,286.23541259765625,223.39901733398438,513.3900146484375,12.840798377990723,124.35002136230469,117.98182678222656,305.8036804199219,370.77032470703125,211.8733367919922,163.73997497558594
2021-03-31,119.20033264160156,475.3699951171875,128.43548583984375,78.5,154.70399475097656,42.117671966552734,2296.71728515625,334.63909912109375,45.25239944458008,102.41960906982422,58.20881271362305,372.5047607421875,292.7254333496094,227.17616271972656,521.6599731445312,13.316154479980469,123.3991470336914,120.23068237304688,310.4833984375,372.2732238769531,222.64332580566406,166.4258270263672
2021-04-01,120.02980041503906,483.3399963378906,136.04931640625,81.08999633789062,158.0500030517578,43.23406219482422,2348.58935546875,336.97467041015625,45.48868942260742,105.75956726074219,58.70904541015625,384.3394775390625,296.83013916015625,233.5162811279297,539.4199829101562,13.778539657592773,123.25079345703125,124.94595336914062,315.7760009765625,376.29339599609375,220.5833282470703,169.12928771972656
2021-04-05,122.85977172851562,491.6199951171875,137.5202178955078,81.43000030517578,161.3365020751953,44.37226867675781,2374.92919921875,342.5570068359375,46.19379806518555,110.18802642822266,60.51897048950195,391.0591735839844,307.0173034667969,239.99136352539062,540.6699829101562,13.953866958618164,124.89093017578125,127.24922180175781,322.0804138183594,381.6943359375,230.35000610351562,173.4178009033203
2021-04-06,123.16226959228516,491.3399963378906,134.14585876464844,81.44000244140625,161.1909942626953,43.9535026550293,2387.56689453125,341.8924255371094,45.858856201171875,109.70633697509766,59.627647399902344,390.1450500488281,304.38360595703125,238.82546997070312,544.530029296875,13.828168869018555,125.33586883544922,125.19078826904297,321.85662841796875,381.4689025878906,230.5399932861328,171.35720825195312
2021-04-07,124.81146240234375,493.4100036621094,133.76133728027344,82.19999694824219,163.96949768066406,43.825416564941406,2376.36865234375,340.6487121582031,45.62970733642578,111.18464660644531,60.255218505859375,389.9991760253906,311.17169189453125,240.79107666015625,546.989990234375,14.109493255615234,125.10903930664062,126.43306732177734,322.635009765625,381.910400390625,223.6566619873047,170.03628540039062
2021-04-08,127.21204376220703,499.8399963378906,133.96322631835938,83.3499984741211,164.96499633789062,44.09974670410156,2393.471923828125,342.9367370605469,45.75310134887695,111.7507553100586,60.982826232910156,399.9860534667969,311.1021423339844,244.01898193359375,554.5800170898438,14.282570838928223,124.35002136230469,127.25827026367188,326.0011291503906,383.7232666015625,227.93333435058594,171.8944091796875
2021-04-09,129.78831481933594,504.0400085449219,133.5402374267578,82.76000213623047,168.61000061035156,44.0643196105957,2415.228271484375,344.8260192871094,45.91175079345703,112.75580596923828,62.08333206176758,406.6861877441406,310.5455627441406,246.52420043945312,555.3099975585938,14.365372657775879,124.37623596191406,127.46684265136719,327.9762268066406,386.5129699707031,225.67333984375,172.09690856933594
2021-04-12,128.07083129882812,506.0299987792969,129.7813720703125,78.58000183105469,168.96949768066406,43.935333251953125,2374.80126953125,346.34503173828125,45.45341491699219,111.46223449707031,59.49121856689453,405.0500793457031,309.6312255859375,246.58204650878906,552.780029296875,15.172429084777832,124.76879119873047,124.62855529785156,327.5481262207031,386.65386962890625,233.9933319091797,169.45509338378906
2021-04-13,131.18377685546875,514.8599853515625,129.87750244140625,80.19000244140625,170.0,44.05250549316406,2370.109375,346.7247619628906,45.532752990722656,111.94937896728516,59.31842041015625,407.9813537597656,307.8621520996094,249.06797790527344,553.72998046875,15.641799926757812,124.79497528076172,124.50164031982422,331.3716735839844,387.7998046875,254.10667419433594,168.4071807861328
2021-04-14,128.84173583984375,510.6300048828125,128.95460510253906,78.55000305175781,166.64999389648438,43.3567008972168,2419.3291015625,344.7880859375,45.27714920043945,111.3276596069336,58.38162612915039,400.531494140625,300.96466064453125,246.273681640625,540.02001953125,15.240266799926758,123.97492980957031,122.1893310546875,327.3924865722656,386.47540283203125,244.07666015625,167.60586547851562
2021-04-15,131.2521209716797,523.25,129.2141571044922,83.01000213623047,168.95449829101562,43.601959228515625,2398.617431640625,350.1330261230469,45.5151252746582,113.47982025146484,59.13650894165039,406.6375427246094,305.9340515136719,250.04119873046875,549.219970703125,16.09844398498535,124.1493911743164,124.99128723144531,332.3542785644531,390.627197265625,246.28334045410156,170.1067657470703
2021-04-16,130.9203338623047,525.0800170898438,128.56044006347656,82.1500015258789,169.9720001220703,43.49204635620117,2441.6865234375,351.9559631347656,46.537540435791016,113.35567474365234,58.89094161987305,404.94305419921875,304.3040466308594,251.2359161376953,546.5399780273438,15.874236106872559,125.76332092285156,125.32682800292969,332.74346923828125,391.9327697753906,246.5933380126953,169.0148162841797
2021-04-19,131.58389282226562,516.1699829101562,125.83021545410156,81.11000061035156,168.60049438476562,41.966880798339844,2421.28076171875,350.84515380859375,46.581607818603516,113.70377349853516,57.872291564941406,391.76690673828125,300.3882141113281,249.3088836669922,554.4400024414062,15.324810028076172,126.27803039550781,122.64273071289062,329.6982727050781,390.0072326660156,238.2100067138672,164.72625732421875
2021-04-20,129.89564514160156,514.2100219726562,123.61914825439453,79.2699966430664,166.7344970703125,41.536319732666016,2311.66162109375,352.914794921875,45.64733123779297,113.16995239257812,57.02644729614258,394.7663269042969,300.79571533203125,248.8463592529297,549.5700073242188,15.13476848602295,127.11553192138672,120.96515655517578,327.295166015625,387.1516418457031,239.663330078125,163.14996337890625
2021-04-21,130.27626037597656,512.3400268554688,129.82937622070312,81.61000061035156,168.1009979248047,41.766143798828125,2324.21044921875,355.1553649902344,45.77073669433594,113.1371841430664,57.935951232910156,398.2527770996094,299.6229553222656,251.08180236816406,508.8999938964844,15.323565483093262,128.2234344482422,123.49510192871094,330.0971984863281,390.8150329589844,248.0399932861328,166.3465576171875
2021-04-22,128.7539520263672,507.2900085449219,126.65699768066406,79.05999755859375,165.45199584960938,41.34101486206055,2313.68310546875,352.4686279296875,45.39173126220703,111.85452270507812,56.9082145690918,396.1395263671875,294.7032470703125,247.79612731933594,508.7799987792969,14.814538955688477,127.42961883544922,120.57525634765625,326.11798095703125,387.2456359863281,239.89666748046875,163.61669921875
