Pair,Left,Right,BestWindow,PValue,Beta,HalfLife,Z,Conviction,ConvictionBand,Signal,Action,SR_Signal,Support_1s,Resistance_1s,Support_2s,Resistance_2s,GrowthPhase,PhaseGuidance,Notes
IWM-SPY,IWM,SPY,48,0.0286,0.578,4.6,-0.52,3.35,Low,HOLD,HOLD,Inside Band,-141.03,-138.95,-142.07,-137.91,Maturity,"Stick to standard entries, HL stable, clean mean reverts",β=0.578; HL=4.6; Z=-0.52; p=0.0286; W=48
