Pair,Left,Right,BestWindow,PValue,Beta,HalfLife,Z,Conviction,ConvictionBand,Signal,Action,SR_Signal,Support_1s,Resistance_1s,Support_2s,Resistance_2s,GrowthPhase,PhaseGuidance,Notes,StationarityP,Stationary,VolRegime,SpreadVol,SuggestedNotional,JohansenTrace,JohansenCrit,JohansenPass
IWM-SPY,IWM,SPY,48,0.028645615358625667,0.5780341523203179,4.57332747466886,-0.5227294439214292,3.3527682494730686,Low,HOLD,HOLD,Inside Band,-141.0312638639764,-138.95089395340688,-142.07144881926115,-137.91070899812212,Maturity,"Stick to standard entries, HL stable, clean mean reverts",β=0.578; HL=4.6; Z=-0.52; p=0.0286; W=48,0.009226292156099892,True,Normal,0.546920985996015,,,,False
