Datetime,GOOG,MSFT,NVDA,QQQ,SPY
2025-08-25 16:30:00+00:00,210.1750030517578,505.79998779296875,181.0,572.505126953125,644.6699829101562
2025-08-25 17:30:00+00:00,209.64010620117188,505.4949951171875,181.33990478515625,572.0599975585938,644.1699829101562
2025-08-25 18:30:00+00:00,209.45559692382812,505.239990234375,181.03500366210938,571.760009765625,643.6900024414062
2025-08-25 19:30:00+00:00,209.16000366210938,504.3800048828125,179.83999633789062,570.3499755859375,642.489990234375
2025-08-26 13:30:00+00:00,207.63999938964844,504.45001220703125,180.97999572753906,571.5900268554688,643.0800170898438
2025-08-26 14:30:00+00:00,207.22999572753906,502.70001220703125,180.8800048828125,570.7402954101562,642.4400024414062
2025-08-26 15:30:00+00:00,208.13999938964844,502.2900085449219,181.68499755859375,571.5723266601562,643.3300170898438
2025-08-26 16:30:00+00:00,207.50999450683594,500.3800048828125,181.6199951171875,571.4342041015625,643.510009765625
2025-08-26 17:30:00+00:00,207.58999633789062,498.82000732421875,181.81500244140625,571.4600219726562,643.510009765625
2025-08-26 18:30:00+00:00,207.92999267578125,499.8299865722656,182.02549743652344,572.1500244140625,644.5599975585938
2025-08-26 19:30:00+00:00,207.9600067138672,501.92999267578125,181.6999969482422,572.6599731445312,645.1300048828125
2025-08-27 13:30:00+00:00,209.2550048828125,504.1400146484375,181.05999755859375,572.9700927734375,646.1171264648438
2025-08-27 14:30:00+00:00,208.6999969482422,504.5,181.58999633789062,572.8098754882812,646.2999877929688
2025-08-27 15:30:00+00:00,207.72500610351562,504.0299987792969,181.40420532226562,572.25,645.9600219726562
2025-08-27 16:30:00+00:00,207.943603515625,505.3743896484375,181.93499755859375,573.080078125,646.4450073242188
2025-08-27 17:30:00+00:00,208.0399932861328,506.7250061035156,182.22259521484375,574.2150268554688,647.260009765625
2025-08-27 18:30:00+00:00,207.88499450683594,505.9700012207031,181.6645965576172,572.989990234375,646.655029296875
2025-08-27 19:30:00+00:00,208.17999267578125,506.67999267578125,181.60000610351562,573.5399780273438,646.5999755859375
2025-08-28 13:30:00+00:00,211.0800018310547,506.0299987792969,177.69500732421875,573.8118286132812,645.9550170898438
2025-08-28 14:30:00+00:00,211.94500732421875,507.2300109863281,179.156494140625,574.8599243164062,646.25
2025-08-28 15:30:00+00:00,212.72999572753906,508.9700012207031,179.69000244140625,576.8209838867188,648.1500244140625
2025-08-28 16:30:00+00:00,212.74899291992188,508.625,179.91419982910156,576.969970703125,648.125
2025-08-28 17:30:00+00:00,212.22500610351562,509.125,180.82969665527344,577.3350219726562,648.64501953125
2025-08-28 18:30:00+00:00,212.5500030517578,509.7200012207031,180.0800018310547,577.3784790039062,648.9600219726562
2025-08-28 19:30:00+00:00,212.3800048828125,509.6600036621094,180.1999969482422,577.0700073242188,648.8599853515625
2025-08-29 13:30:00+00:00,212.9499053955078,506.0799865722656,175.06500244140625,570.947998046875,644.6688232421875
2025-08-29 14:30:00+00:00,212.55999755859375,508.1199951171875,174.77499389648438,570.5401000976562,644.4099731445312
2025-08-29 15:30:00+00:00,212.6999969482422,507.42999267578125,174.14999389648438,569.8599853515625,644.1699829101562
2025-08-29 16:30:00+00:00,212.33999633789062,508.0950012207031,173.52000427246094,569.219970703125,644.0
2025-08-29 17:30:00+00:00,214.38999938964844,508.7300109863281,173.55670166015625,569.5401000976562,644.2650146484375
2025-08-29 18:30:00+00:00,213.91000366210938,508.739990234375,174.0399932861328,570.0999755859375,644.5800170898438
2025-08-29 19:30:00+00:00,213.66000366210938,506.9200134277344,174.27999877929688,570.3099975585938,644.989990234375
2025-09-02 13:30:00+00:00,210.27999877929688,505.25,170.63360595703125,565.239990234375,639.469970703125
2025-09-02 14:30:00+00:00,207.63839721679688,501.0400085449219,169.05999755859375,561.5700073242188,636.5599975585938
2025-09-02 15:30:00+00:00,208.36000061035156,500.9599914550781,167.93499755859375,560.5499877929688,635.6099853515625
2025-09-02 16:30:00+00:00,209.66099548339844,501.8599853515625,169.23500061035156,562.8099975585938,637.6400146484375
2025-09-02 17:30:00+00:00,210.4300994873047,501.3949890136719,169.1981964111328,562.8900146484375,637.7265014648438
2025-09-02 18:30:00+00:00,211.3549041748047,503.8500061035156,170.2949981689453,564.5900268554688,639.1400146484375
2025-09-02 19:30:00+00:00,211.9199981689453,505.0799865722656,170.75,565.6400146484375,640.3300170898438
2025-09-03 13:30:00+00:00,228.07000732421875,504.70001220703125,171.35000610351562,569.510009765625,642.3612060546875
2025-09-03 14:30:00+00:00,229.49000549316406,505.2149963378906,170.70590209960938,569.280029296875,642.4299926757812
2025-09-03 15:30:00+00:00,230.39500427246094,504.4800109863281,171.52499389648438,569.5,642.4299926757812
2025-09-03 16:30:00+00:00,230.83999633789062,504.05499267578125,170.7834930419922,569.364990234375,642.27001953125
2025-09-03 17:30:00+00:00,229.92999267578125,503.260009765625,169.36000061035156,567.47998046875,641.1300048828125
2025-09-03 18:30:00+00:00,230.0800018310547,503.20001220703125,169.36500549316406,567.5900268554688,641.02001953125
2025-09-03 19:30:00+00:00,231.10000610351562,505.3909912109375,170.6300048828125,569.989990234375,643.6400146484375
2025-09-04 13:30:00+00:00,227.00750732421875,505.4801940917969,170.8614959716797,570.77001953125,644.8800048828125
2025-09-04 14:30:00+00:00,228.42999267578125,507.67498779296875,170.8000030517578,572.2999877929688,646.2108154296875
2025-09-04 15:30:00+00:00,228.5386962890625,506.0,170.46420288085938,571.6928100585938,645.9500122070312
2025-09-04 16:30:00+00:00,229.60000610351562,506.75,170.4499969482422,573.030029296875,646.8593139648438
2025-09-04 17:30:00+00:00,230.97999572753906,507.07000732421875,170.41220092773438,573.5599975585938,647.22998046875
2025-09-04 18:30:00+00:00,231.92359924316406,506.614990234375,170.90499877929688,574.3300170898438,647.9149780273438
2025-09-04 19:30:00+00:00,232.67999267578125,507.9800109863281,171.64999389648438,575.260009765625,648.989990234375
2025-09-05 13:30:00+00:00,232.9600067138672,499.2099914550781,165.13729858398438,575.1290283203125,646.5599975585938
2025-09-05 14:30:00+00:00,234.14599609375,497.114990234375,166.08999633789062,574.6199951171875,646.2050170898438
2025-09-05 15:30:00+00:00,235.16000366210938,496.8450012207031,166.36549377441406,574.3200073242188,645.7249755859375
2025-09-05 16:30:00+00:00,234.36000061035156,494.5450134277344,166.5850067138672,574.6500244140625,645.8499755859375
2025-09-05 17:30:00+00:00,233.4600067138672,494.6379089355469,166.76010131835938,574.869873046875,645.7098999023438
2025-09-05 18:30:00+00:00,234.6199951171875,494.489990234375,167.09500122070312,575.844970703125,647.1099853515625
2025-09-05 19:30:00+00:00,235.1699981689453,495.0152893066406,167.0399932861328,576.030029296875,647.219970703125
2025-09-08 13:30:00+00:00,236.375,500.6000061035156,170.25999450683594,580.25,648.77001953125
2025-09-08 14:30:00+00:00,235.75,500.6600036621094,169.9698944091797,580.5650024414062,649.7999877929688
2025-09-08 15:30:00+00:00,235.27000427246094,498.79998779296875,170.1649932861328,579.489990234375,648.6300048828125
2025-09-08 16:30:00+00:00,234.8699951171875,498.30999755859375,169.86500549316406,578.8524169921875,648.47998046875
2025-09-08 17:30:00+00:00,234.9199981689453,498.44000244140625,169.71499633789062,579.0449829101562,648.39501953125
2025-09-08 18:30:00+00:00,234.27000427246094,497.3500061035156,169.14500427246094,578.010009765625,647.5800170898438
2025-09-08 19:30:00+00:00,234.16000366210938,498.25,168.3699951171875,578.8200073242188,648.7999877929688
2025-09-09 13:30:00+00:00,236.58999633789062,500.9049987792969,168.0800018310547,579.10498046875,648.7550048828125
2025-09-09 14:30:00+00:00,236.32000732421875,499.5150146484375,167.7550048828125,578.4400024414062,648.77001953125
2025-09-09 15:30:00+00:00,237.1699981689453,498.6400146484375,168.7050018310547,579.25,648.8599853515625
2025-09-09 16:30:00+00:00,238.30999755859375,499.1400146484375,168.0850067138672,579.8200073242188,649.5650024414062
2025-09-09 17:30:00+00:00,238.85000610351562,498.6400146484375,168.2449951171875,579.6199951171875,649.8300170898438
2025-09-09 18:30:00+00:00,240.27000427246094,498.1600036621094,170.23989868164062,580.1799926757812,650.0650024414062
2025-09-09 19:30:00+00:00,239.97999572753906,498.45001220703125,170.7584991455078,580.469970703125,650.3200073242188
2025-09-10 13:30:00+00:00,240.47999572753906,501.4735107421875,177.64999389648438,582.8499755859375,653.9400024414062
2025-09-10 14:30:00+00:00,240.4600067138672,500.7049865722656,178.61419677734375,582.3300170898438,652.8200073242188
2025-09-10 15:30:00+00:00,241.01919555664062,499.2449951171875,177.99000549316406,581.72998046875,652.635009765625
