Pair,Left,Right,BestWindow,PValue,Beta,HalfLife,Z,Conviction,ConvictionBand,Signal,Action,SR_Signal,Support_1s,Resistance_1s,Support_2s,Resistance_2s,GrowthPhase,PhaseGuidance,Notes,StationarityP,Stationary,VolRegime,SpreadVol,SuggestedNotional,JohansenTrace,JohansenCrit,JohansenPass
IWM-SPY,IWM,SPY,48,0.036848020742216415,0.593022993081413,4.697835084222195,-0.6014503003182249,3.2528403715521574,Low,HOLD,HOLD,Inside Band,-150.9768593356059,-148.90921104131863,-152.01068348274953,-147.875386894175,Maturity,"Stick to standard entries, HL stable, clean mean reverts",β=0.593; HL=4.7; Z=-0.60; p=0.0368; W=48,0.011991070142327075,True,Normal,0.5378955619042716,,,,False
